city,barangay,date,month,precipitation,temp_mean,temp_min,temp_max,heat_index,wind_speed,relative_humidity,zone,evacuation_status,household_members,zone_incident_count,tag_bedridden,tag_pwd,tag_senior_citizen,tag_pregnant,tag_infant,rainy_season,weather_risk,risk_score,risk_label
Cagayan de Oro,Kauswagan,2013-04-21,4,5.72,29.06,25.64,30.69,32.77,3.11,77.1,Zone 3,Evacuated,8,0,0,0,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2015-07-05,7,9.5,29.95,27.1,32.71,34.24,1.94,82.9,Zone 3,Evacuated,7,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-10-20,10,12.66,27.83,24.97,30.76,32.22,1.57,83.9,Zone 3,Evacuated,9,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-03-01,3,9.9,28.42,25.82,31.53,32.44,2.69,80.2,Zone 4,Safe,1,0,0,0,0,0,0,1,Medium,33,LOW
Cagayan de Oro,Kauswagan,2016-09-27,9,10.28,27.09,24.25,30.08,31.94,2.06,88.5,Zone 6,Safe,6,1,0,0,0,0,0,1,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2006-10-11,10,14.93,27.13,25.12,30.09,31.45,5.2,83.2,Zone 2,Evacuated,1,1,0,0,0,0,0,1,High,56,MEDIUM
Cagayan de Oro,Kauswagan,2003-02-21,2,8.28,27.65,24.82,29.17,31.87,4.79,82.2,Zone 3,Evacuated,6,0,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2008-03-09,3,7.36,27.55,24.73,30.26,30.37,1.87,68.2,Zone 3,Evacuated,5,2,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-07-14,7,8.85,27.51,24.6,29.33,31.26,2.54,77.5,Zone 3,Safe,9,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-06-04,6,6.94,29.18,27.43,31.84,33.18,3.34,80.0,Zone 1,Evacuated,2,1,0,0,0,0,0,1,Medium,33,LOW
Cagayan de Oro,Kauswagan,2010-05-07,5,3.0,29.92,27.76,33.78,34.04,2.22,81.2,Zone 3,Safe,8,1,0,0,0,0,0,0,,96,HIGH
Cagayan de Oro,Kauswagan,2007-04-09,4,3.88,29.77,27.49,33.35,32.9,3.83,71.3,Zone 3,Safe,8,0,0,0,0,0,0,0,Medium,97,HIGH
Cagayan de Oro,Kauswagan,2012-02-01,2,4.31,27.67,24.75,30.65,31.24,4.0,75.7,Zone 3,Safe,5,0,1,1,1,0,0,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-01-26,1,9.0,26.72,25.05,29.87,30.93,1.7,82.1,Zone 3,Safe,1,0,0,0,0,0,0,1,Medium,93,HIGH
Cagayan de Oro,Kauswagan,2016-07-13,7,9.2,26.71,24.0,29.45,30.95,2.62,82.4,Zone 4,Evacuated,8,1,1,0,0,1,0,1,Medium,56,MEDIUM
Cagayan de Oro,Kauswagan,2008-02-25,2,4.37,25.97,23.89,28.05,29.75,2.97,77.8,Zone 6,Safe,9,1,0,0,0,0,0,0,,66,MEDIUM
Cagayan de Oro,Kauswagan,2009-12-02,12,8.69,27.88,26.07,31.27,31.6,0.82,77.2,Zone 3,Safe,10,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-06-11,6,9.69,27.86,25.47,31.2,31.85,2.22,79.9,Zone 5,Safe,4,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-09-25,9,7.92,29.15,26.16,32.3,33.71,3.65,85.6,Zone 6,Safe,4,2,0,0,0,0,0,1,Medium,80,HIGH
Cagayan de Oro,Kauswagan,2015-08-27,8,8.7,26.52,24.48,29.84,32.06,4.8,95.4,Zone 5,Evacuated,2,1,0,0,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2022-05-20,5,6.42,29.73,27.82,32.24,33.25,4.93,75.2,Zone 6,Unaccounted,2,1,0,0,0,0,0,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2015-08-11,8,9.74,26.86,23.96,29.0,31.21,1.22,83.5,Zone 2,Safe,1,1,0,0,0,0,0,1,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2013-10-27,10,8.52,28.09,25.8,32.07,32.65,2.93,85.6,Zone 3,Safe,1,1,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2006-07-05,7,10.87,29.49,26.4,31.12,33.53,3.33,80.4,Zone 5,Evacuated,7,1,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2004-08-28,8,8.22,27.03,23.79,30.63,31.33,3.17,83.0,Zone 6,Safe,2,1,0,1,0,0,0,1,Medium,81,HIGH
Cagayan de Oro,Kauswagan,2018-12-24,12,8.63,28.05,25.05,32.03,32.53,4.32,84.8,Zone 5,Evacuated,10,0,0,1,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-06-19,6,13.99,29.46,27.17,32.11,33.87,0.83,84.1,Zone 5,Evacuated,6,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-12-25,12,6.88,26.72,24.27,30.68,30.96,1.4,82.4,Zone 5,Evacuated,10,0,1,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2020-05-23,5,9.79,29.47,27.6,33.03,32.95,2.25,74.8,Zone 5,Safe,1,1,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-12-27,12,10.87,27.37,25.45,29.19,31.73,3.65,83.6,Zone 1,Safe,4,0,0,0,0,0,0,1,Medium,45,MEDIUM
Cagayan de Oro,Kauswagan,2005-01-06,1,3.91,27.67,25.67,31.06,31.38,2.88,77.1,Zone 5,Unaccounted,5,0,0,0,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2007-02-23,2,4.78,26.34,23.36,30.32,29.61,1.71,72.7,Zone 6,Safe,3,1,1,0,0,0,0,0,,70,HIGH
Cagayan de Oro,Kauswagan,2014-12-19,12,7.8,27.17,24.08,30.55,31.95,3.91,87.8,Zone 5,Safe,6,0,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-04-23,4,3.78,29.07,26.85,30.89,31.98,0.92,69.1,Zone 4,Safe,9,0,0,0,0,0,0,0,,30,LOW
Cagayan de Oro,Kauswagan,2003-07-07,7,16.0,29.07,26.0,30.95,33.37,2.22,83.0,Zone 4,Safe,3,2,0,0,0,0,0,1,High,57,MEDIUM
Cagayan de Oro,Kauswagan,2007-04-12,4,5.91,29.39,26.8,31.99,32.59,1.51,72.0,Zone 6,Evacuated,2,0,0,0,1,1,0,1,,59,MEDIUM
Cagayan de Oro,Kauswagan,2008-05-16,5,5.71,28.25,25.93,31.41,31.82,1.18,75.7,Zone 5,Unaccounted,8,0,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2004-06-11,6,15.9,28.5,26.09,30.38,33.14,3.45,86.4,Zone 1,Safe,2,2,1,0,1,1,0,1,High,90,HIGH
Cagayan de Oro,Kauswagan,2019-11-02,11,12.09,28.63,26.04,32.47,33.62,3.09,89.9,Zone 5,Safe,7,2,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-12-22,12,4.88,28.55,25.96,31.68,33.26,2.8,87.1,Zone 3,Safe,1,0,0,0,0,0,1,0,,85,HIGH
Cagayan de Oro,Kauswagan,2016-11-27,11,8.58,26.82,24.35,29.55,31.2,2.41,83.8,Zone 5,Unaccounted,5,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-04-15,4,3.82,27.61,24.49,30.93,30.32,3.41,67.1,Zone 3,Unaccounted,7,0,0,0,0,0,0,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-11-10,11,7.24,27.08,24.05,29.19,31.61,0.03,85.3,Zone 6,Safe,5,3,0,0,0,0,0,1,Medium,88,HIGH
Cagayan de Oro,Kauswagan,2016-12-19,12,7.5,27.04,23.59,29.04,31.07,5.73,80.3,Zone 3,Safe,3,0,0,1,0,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2022-09-04,9,10.32,26.15,22.8,28.51,30.85,1.77,87.0,Zone 5,Safe,8,1,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-04-10,4,4.3,28.8,27.2,32.71,32.93,1.57,81.3,Zone 2,Safe,5,0,1,1,1,0,0,0,,79,HIGH
Cagayan de Oro,Kauswagan,2016-03-25,3,12.41,28.36,26.81,31.06,32.25,1.9,78.9,Zone 3,Unaccounted,10,0,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-06-19,6,7.61,29.04,26.64,32.98,33.25,2.76,82.1,Zone 5,Safe,1,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-10-18,10,8.85,27.48,25.1,29.73,31.67,3.03,81.9,Zone 3,Unaccounted,4,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-10-15,10,8.6,26.75,24.2,29.56,30.91,3.62,81.6,Zone 3,Unaccounted,9,2,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-11-28,11,16.31,27.26,24.85,29.37,31.9,3.45,86.4,Zone 5,Evacuated,10,1,1,0,1,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2021-07-08,7,11.14,27.24,25.1,29.59,31.57,2.64,83.3,Zone 1,Safe,8,1,0,0,0,0,0,1,Medium,58,MEDIUM
Cagayan de Oro,Kauswagan,2005-11-06,11,10.88,28.9,27.12,31.67,33.85,2.36,89.5,Zone 5,Safe,8,1,1,0,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-10-27,10,11.61,27.83,25.39,30.26,31.92,1.44,80.9,Zone 5,Safe,9,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-12-06,12,12.89,27.18,25.6,30.63,31.07,3.61,78.9,Zone 1,Unaccounted,6,0,0,0,0,0,0,1,Medium,67,MEDIUM
Cagayan de Oro,Kauswagan,2006-06-24,6,8.19,28.36,25.98,30.81,32.98,3.02,86.2,Zone 5,Safe,5,1,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-10-08,10,7.85,26.91,24.8,28.87,31.78,4.3,88.7,Zone 3,Safe,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-10-08,10,7.52,26.47,23.09,30.25,30.91,0.86,84.4,Zone 4,Evacuated,7,1,0,0,0,0,0,1,Medium,35,LOW
Cagayan de Oro,Kauswagan,2014-04-23,4,6.38,28.5,25.77,31.18,32.52,1.9,80.2,Zone 5,Unaccounted,10,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2008-07-26,7,8.45,29.5,26.99,32.83,34.55,3.93,90.5,Zone 2,Safe,7,3,0,0,0,0,1,1,Medium,93,HIGH
Cagayan de Oro,Kauswagan,2013-08-25,8,7.39,27.48,24.71,30.24,31.21,4.14,77.3,Zone 3,Unaccounted,3,2,0,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-07-08,7,7.93,26.73,24.05,29.4,31.39,1.34,86.6,Zone 2,Safe,9,2,0,0,0,1,1,1,Medium,96,HIGH
Cagayan de Oro,Kauswagan,2018-01-19,1,13.59,27.94,25.13,31.93,31.52,1.64,75.8,Zone 3,Safe,6,3,1,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-06-22,6,7.5,28.55,26.16,30.4,32.2,1.73,76.5,Zone 5,Safe,10,3,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-11-03,11,16.47,28.11,24.75,31.14,32.91,1.81,88.0,Zone 1,Evacuated,3,1,0,0,0,0,0,1,High,43,MEDIUM
Cagayan de Oro,Kauswagan,2014-09-06,9,15.7,26.79,24.71,28.88,30.97,3.94,81.8,Zone 3,Safe,5,2,0,0,0,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2005-08-04,8,9.7,27.73,25.31,30.03,32.31,2.38,85.8,Zone 2,Safe,8,1,1,0,1,0,0,1,Medium,95,HIGH
Cagayan de Oro,Kauswagan,2020-12-19,12,6.38,27.62,25.2,29.21,32.46,4.86,88.4,Zone 3,Safe,9,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-12-11,12,17.82,26.85,23.97,30.37,31.0,0.77,81.5,Zone 5,Safe,7,0,0,1,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2009-07-17,7,8.59,27.7,24.46,31.56,32.27,4.31,85.7,Zone 2,Safe,8,2,1,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-01-14,1,6.49,27.63,25.3,29.58,31.73,1.06,81.0,Zone 2,Evacuated,9,0,0,0,0,0,0,1,,47,MEDIUM
Cagayan de Oro,Kauswagan,2017-04-18,4,1.37,29.01,25.95,32.58,32.39,2.07,73.8,Zone 4,Safe,9,3,0,0,0,0,0,0,,48,MEDIUM
Cagayan de Oro,Kauswagan,2020-10-27,10,13.1,28.2,25.16,29.98,32.16,1.44,79.6,Zone 5,Unaccounted,10,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-08-04,8,8.27,28.68,26.7,32.36,33.42,0.94,87.4,Zone 6,Safe,4,1,0,0,1,0,1,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2004-09-07,9,7.59,25.71,23.39,27.86,30.33,5.85,86.2,Zone 6,Unaccounted,4,3,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2016-09-04,9,12.17,27.68,25.29,29.68,32.12,3.24,84.4,Zone 3,Safe,6,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-07-16,7,6.68,27.77,25.53,31.61,31.73,4.24,79.6,Zone 3,Safe,8,2,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-05-04,5,5.22,29.31,27.17,32.67,33.17,2.92,78.6,Zone 3,Evacuated,8,0,0,0,1,0,0,1,,91,HIGH
Cagayan de Oro,Kauswagan,2004-01-10,1,4.11,27.65,25.79,30.87,31.5,1.96,78.5,Zone 3,Unaccounted,9,1,0,0,0,0,1,0,,100,HIGH
Cagayan de Oro,Kauswagan,2020-02-01,2,4.37,28.57,25.25,32.08,32.34,2.1,77.7,Zone 6,Safe,3,0,0,0,0,0,0,0,,52,MEDIUM
Cagayan de Oro,Kauswagan,2014-05-25,5,4.62,30.56,27.49,33.63,34.49,3.67,79.3,Zone 1,Safe,1,0,1,0,1,0,1,0,Medium,59,MEDIUM
Cagayan de Oro,Kauswagan,2017-06-02,6,8.14,28.46,25.49,32.3,33.14,0.74,86.8,Zone 1,Safe,4,1,0,0,0,0,0,1,Medium,51,MEDIUM
Cagayan de Oro,Kauswagan,2006-09-22,9,13.08,27.99,25.63,31.19,32.68,1.59,86.9,Zone 5,Safe,6,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-02-08,2,6.54,26.96,25.43,29.15,30.25,3.16,72.9,Zone 5,Evacuated,6,0,0,0,0,0,0,1,Medium,91,HIGH
Cagayan de Oro,Kauswagan,2020-05-11,5,5.0,28.5,26.4,32.37,32.1,3.3,76.0,Zone 5,Safe,3,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-07-28,7,16.5,27.89,25.14,29.48,32.71,1.83,88.2,Zone 6,Evacuated,5,2,0,0,0,0,0,1,High,75,HIGH
Cagayan de Oro,Kauswagan,2016-04-11,4,5.32,28.29,25.49,31.64,31.69,2.05,74.0,Zone 2,Unaccounted,9,3,1,1,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2015-09-07,9,15.73,26.09,24.0,27.94,30.45,1.81,83.6,Zone 3,Safe,6,1,1,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2019-08-02,8,11.53,25.6,22.64,27.69,30.29,0.95,86.9,Zone 4,Safe,5,3,0,0,1,0,0,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2022-05-21,5,5.73,28.34,25.58,31.62,31.5,0.95,71.6,Zone 2,Safe,4,1,0,0,0,0,0,1,,61,MEDIUM
Cagayan de Oro,Kauswagan,2004-01-24,1,8.06,26.28,24.26,28.31,30.3,4.35,80.2,Zone 3,Unaccounted,9,0,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-09-26,9,10.33,27.2,24.71,29.11,31.68,4.4,84.8,Zone 6,Safe,5,1,1,0,0,0,0,1,Medium,88,HIGH
Cagayan de Oro,Kauswagan,2004-12-15,12,6.91,27.08,24.45,29.83,31.63,2.66,85.5,Zone 6,Safe,2,0,0,0,0,0,0,1,,58,MEDIUM
Cagayan de Oro,Kauswagan,2006-10-17,10,11.51,26.58,23.3,30.5,30.78,4.25,82.0,Zone 3,Unaccounted,9,1,0,1,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-07-20,7,10.9,28.08,25.22,30.95,32.57,2.8,84.9,Zone 3,Safe,2,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-07-13,7,9.18,28.31,26.07,30.39,32.51,2.84,82.0,Zone 6,Safe,6,1,0,0,0,0,0,1,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2021-08-13,8,9.07,28.88,26.38,31.37,33.49,4.29,86.1,Zone 1,Evacuated,3,2,0,1,1,0,1,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2021-12-21,12,7.33,26.5,23.12,29.22,30.6,2.53,81.0,Zone 5,Safe,9,0,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-10-26,10,10.09,28.14,26.4,31.9,33.27,2.07,91.3,Zone 5,Evacuated,2,2,1,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-01-09,1,6.1,27.16,24.89,31.02,30.94,2.29,77.8,Zone 3,Safe,5,0,1,0,1,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2006-05-09,5,4.21,29.64,27.4,32.22,33.54,1.82,79.0,Zone 3,Safe,6,1,0,1,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2016-10-26,10,10.82,27.94,24.96,30.15,32.31,2.57,83.7,Zone 1,Unaccounted,5,1,0,0,0,0,1,1,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2010-02-27,2,4.9,27.06,23.7,30.6,31.22,0.0,81.6,Zone 3,Safe,5,0,0,0,0,0,0,0,,85,HIGH
Cagayan de Oro,Kauswagan,2003-07-05,7,8.13,27.34,24.63,30.87,32.28,3.88,89.4,Zone 5,Unaccounted,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-06-24,6,14.07,29.41,27.29,31.34,33.38,3.31,79.7,Zone 3,Safe,7,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-05-14,5,5.57,28.67,25.48,32.4,32.13,0.51,74.6,Zone 2,Safe,3,0,0,0,0,0,0,1,,54,MEDIUM
Cagayan de Oro,Kauswagan,2012-06-07,6,9.38,29.58,27.77,31.96,33.51,3.4,79.3,Zone 5,Safe,9,1,0,1,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-02-07,2,7.48,27.16,25.15,28.97,30.49,0.39,73.3,Zone 6,Evacuated,6,0,0,0,0,0,0,1,Medium,57,MEDIUM
Cagayan de Oro,Kauswagan,2011-11-12,11,7.93,28.14,24.78,31.82,32.63,0.0,84.9,Zone 6,Evacuated,3,3,0,0,0,0,0,1,Medium,70,HIGH
Cagayan de Oro,Kauswagan,2020-06-13,6,9.51,28.74,26.23,30.39,33.02,1.69,82.8,Zone 3,Unaccounted,9,3,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-03-16,3,9.78,27.17,25.37,29.14,30.29,2.89,71.2,Zone 3,Safe,3,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-09-04,9,9.79,26.25,24.45,28.92,30.93,3.16,86.8,Zone 6,Safe,4,1,0,0,0,0,0,1,Medium,74,HIGH
Cagayan de Oro,Kauswagan,2016-08-15,8,8.43,28.24,25.86,30.83,32.31,4.77,80.7,Zone 3,Evacuated,9,2,0,0,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-07-18,7,10.75,27.34,24.56,29.98,32.31,3.71,89.7,Zone 3,Safe,3,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-10-20,10,16.49,27.96,24.89,29.96,32.08,3.15,81.2,Zone 1,Safe,8,1,0,0,0,1,1,1,High,81,HIGH
Cagayan de Oro,Kauswagan,2022-09-09,9,8.71,27.58,24.15,29.09,32.27,2.31,86.9,Zone 3,Evacuated,4,1,0,0,0,0,0,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2019-08-21,8,6.91,28.19,26.27,30.16,31.83,3.64,76.4,Zone 6,Safe,7,1,0,1,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2017-02-16,2,6.12,27.59,24.9,29.94,31.13,3.83,75.4,Zone 5,Safe,4,0,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-04-04,4,3.09,28.54,25.45,31.7,32.41,5.18,78.7,Zone 2,Unaccounted,2,0,0,0,0,0,0,0,High,77,HIGH
Cagayan de Oro,Kauswagan,2020-07-09,7,10.39,27.77,24.63,29.66,31.75,2.76,79.8,Zone 4,Safe,9,1,0,0,0,0,0,1,Medium,51,MEDIUM
Cagayan de Oro,Kauswagan,2019-10-08,10,6.78,25.93,23.37,29.16,29.67,1.77,77.4,Zone 5,Unaccounted,6,3,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2010-06-09,6,11.11,27.29,24.66,30.15,31.4,1.77,81.1,Zone 5,Safe,8,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-01-22,1,6.31,27.89,24.84,29.42,32.57,0.62,86.8,Zone 5,Safe,3,0,0,0,0,0,0,1,,94,HIGH
Cagayan de Oro,Kauswagan,2015-01-10,1,5.22,28.04,26.46,29.89,31.69,2.75,76.5,Zone 5,Unaccounted,3,2,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2022-08-18,8,8.66,28.72,26.96,32.55,33.78,0.96,90.6,Zone 5,Unaccounted,2,2,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-07-21,7,10.53,28.47,25.08,31.91,32.67,4.13,82.0,Zone 6,Safe,7,1,0,0,0,0,0,1,Medium,80,HIGH
Cagayan de Oro,Kauswagan,2005-05-02,5,6.23,29.43,27.28,32.13,33.38,2.87,79.5,Zone 2,Evacuated,10,0,0,0,0,1,0,1,,55,MEDIUM
Cagayan de Oro,Kauswagan,2022-03-23,3,7.82,27.5,24.23,29.16,30.99,1.91,74.9,Zone 3,Safe,10,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-07-17,7,9.15,27.71,25.37,30.15,31.5,2.91,77.9,Zone 5,Unaccounted,4,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-07-18,7,14.45,27.38,25.65,28.98,31.69,2.59,83.1,Zone 3,Unaccounted,8,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-11-15,11,7.71,28.4,25.05,31.79,32.39,2.2,79.9,Zone 2,Safe,4,2,0,1,0,0,0,1,Medium,84,HIGH
Cagayan de Oro,Kauswagan,2013-01-02,1,7.79,27.17,23.98,30.52,30.63,3.28,74.6,Zone 5,Safe,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-11-06,11,7.97,27.17,24.69,29.95,31.93,2.09,87.6,Zone 6,Safe,8,2,0,0,0,0,1,1,Medium,94,HIGH
Cagayan de Oro,Kauswagan,2005-10-06,10,9.56,26.69,24.73,29.34,31.27,3.85,85.8,Zone 5,Safe,6,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-04-06,4,7.17,29.35,26.7,32.53,32.79,3.54,74.4,Zone 3,Safe,6,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-10-22,10,20.3,27.98,25.38,31.86,32.19,3.33,82.1,Zone 3,Unaccounted,8,2,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2005-04-21,4,2.71,31.6,29.09,34.1,35.16,1.2,75.6,Zone 2,Safe,10,0,1,0,0,0,0,0,,66,MEDIUM
Cagayan de Oro,Kauswagan,2021-08-27,8,6.32,26.2,24.35,30.16,30.24,1.48,80.4,Zone 3,Evacuated,4,1,0,1,0,1,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2014-06-12,6,8.17,28.34,25.54,30.54,32.83,1.22,84.9,Zone 2,Unaccounted,9,1,0,0,0,0,0,1,Medium,93,HIGH
Cagayan de Oro,Kauswagan,2018-01-01,1,5.95,27.06,24.06,30.98,31.57,1.7,85.1,Zone 5,Evacuated,1,1,0,0,0,0,0,1,,81,HIGH
Cagayan de Oro,Kauswagan,2005-03-04,3,3.78,28.5,25.41,31.91,31.98,2.33,74.8,Zone 3,Unaccounted,9,0,0,0,0,0,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2014-04-04,4,1.56,29.76,26.91,32.71,33.57,3.63,78.1,Zone 2,Safe,2,0,0,0,0,0,0,0,Medium,51,MEDIUM
Cagayan de Oro,Kauswagan,2022-01-03,1,4.1,26.7,23.85,30.67,30.7,1.36,80.0,Zone 3,Unaccounted,6,0,0,1,0,1,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2015-03-26,3,5.36,27.25,25.64,30.17,31.25,3.79,80.0,Zone 5,Safe,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-07-13,7,9.62,28.31,26.35,30.76,32.07,2.12,77.6,Zone 2,Safe,9,3,0,0,0,0,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2018-01-03,1,6.84,25.63,23.96,28.25,29.63,1.98,80.0,Zone 6,Evacuated,10,0,0,0,0,0,0,1,,53,MEDIUM
Cagayan de Oro,Kauswagan,2004-12-09,12,5.58,27.89,25.72,29.67,32.58,3.57,86.9,Zone 5,Evacuated,10,0,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-12-01,12,5.64,28.2,25.02,31.59,32.39,0.73,81.9,Zone 6,Safe,8,1,0,0,0,0,0,1,,74,HIGH
Cagayan de Oro,Kauswagan,2016-06-06,6,16.8,27.84,24.34,30.25,31.73,2.11,78.9,Zone 6,Safe,8,2,0,0,0,0,0,1,High,95,HIGH
Cagayan de Oro,Kauswagan,2006-03-09,3,5.84,29.07,27.09,32.93,31.89,1.49,68.2,Zone 3,Safe,3,2,1,0,0,1,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2016-01-13,1,8.28,27.18,25.03,29.74,30.95,3.62,77.7,Zone 3,Safe,10,0,0,0,0,0,0,1,Medium,100,HIGH
